condition,domain,subject,expert_absolute_turning_per_100_steps,expert_area_pixels,expert_axis_run_max,expert_axis_run_mean,expert_axis_run_median,expert_axis_run_p95,expert_axis_runs_ge2_percent,expert_axis_runs_ge4_percent,expert_chain_steps,expert_direction_changes,expert_direction_changes_per_100_steps,expert_normalized_perimeter,expert_perimeter_pixels,prediction_absolute_turning_per_100_steps,prediction_area_pixels,prediction_axis_run_max,prediction_axis_run_mean,prediction_axis_run_median,prediction_axis_run_p95,prediction_axis_runs_ge2_percent,prediction_axis_runs_ge4_percent,prediction_chain_steps,prediction_direction_changes,prediction_direction_changes_per_100_steps,prediction_normalized_perimeter,prediction_perimeter_pixels,prediction_expert_absolute_turning_per_100_steps_ratio,prediction_expert_area_pixels_ratio,prediction_expert_axis_run_max_ratio,prediction_expert_axis_run_mean_ratio,prediction_expert_axis_run_median_ratio,prediction_expert_axis_run_p95_ratio,prediction_expert_axis_runs_ge2_percent_ratio,prediction_expert_axis_runs_ge4_percent_ratio,prediction_expert_chain_steps_ratio,prediction_expert_direction_changes_ratio,prediction_expert_direction_changes_per_100_steps_ratio,prediction_expert_normalized_perimeter_ratio,prediction_expert_perimeter_pixels_ratio
current_best,CAMRI,064,51.376597969626516,4925.452830188679,19.452830188679247,2.013077562876491,1.8679245283018868,4.569811320754717,54.15766471146709,9.872776097989481,333.20754716981133,159.81132075471697,48.007652987501274,5.940907199006702,391.0887656880045,51.681045477147805,4889.301886792453,17.867924528301888,2.014327363677595,1.8679245283018868,4.649056603773583,54.85036535057571,9.662880908526644,343.77358490566036,164.03773584905662,48.16610332556207,6.05887644187386,395.70627365142644,1.0059258012315506,0.9926603817674077,0.918525703200776,1.0006208408578743,1.0,1.0173410404624275,1.0127904451345728,0.9787400030771911,1.031710079275198,1.0264462809917356,1.003300522483406,1.0198571091780195,1.0118068028758096
unetr_style,CAMRI,064,51.376597969626516,4925.452830188679,19.452830188679247,2.013077562876491,1.8679245283018868,4.569811320754717,54.15766471146709,9.872776097989481,333.20754716981133,159.81132075471697,48.007652987501274,5.940907199006702,391.0887656880045,52.96186907232141,4906.33962264151,18.41509433962264,2.0124487117006677,1.7924528301886793,4.81320754716981,52.72306369160345,10.102538201126956,354.92452830188677,170.0566037735849,48.149039441530434,6.227336533789212,413.2068964549923,1.030855898703766,0.9961195024688851,0.9466537342386032,0.9996876170161447,0.9595959595959596,1.0532617671345994,0.9735106558322504,1.023272289461144,1.0651755379388448,1.0641086186540731,1.0029450815699315,1.0482130632894586,1.0565552700755225
current_best,CAMRI,007,49.597661538369266,12146.0,19.333333333333332,2.003316202513545,2.0,4.566666666666663,54.46644071896867,8.020609885148078,460.0833333333333,215.91666666666666,47.12778113684553,4.7980500174060445,527.4196278254944,46.90142071293718,12098.583333333334,23.5,2.0063954293990345,1.0,4.970833333333322,40.56965623320454,9.674738893969323,486.0833333333333,197.33333333333334,40.69382870460293,4.883265602762218,535.38511002863,0.9456377429539446,0.9960961084582031,1.2155172413793105,1.0015370648336124,0.5,1.0885036496350349,0.7448560195539933,1.206234816617154,1.056511501539576,0.913932844461598,0.8634785623884933,1.0177604620725156,1.0151027413143052
unetr_style,CAMRI,007,49.597661538369266,12146.0,19.333333333333332,2.003316202513545,2.0,4.566666666666663,54.46644071896867,8.020609885148078,460.0833333333333,215.91666666666666,47.12778113684553,4.7980500174060445,527.4196278254944,47.34770682588519,12109.5,27.083333333333332,2.0075827308579015,1.0,5.037499999999999,39.86707263368291,9.812039662650625,490.0,201.75,41.16851085555076,4.8941724399345565,537.221404520791,0.9546358710734076,0.9969948954388276,1.4008620689655173,1.0021297328594474,0.5,1.1031021897810225,0.7319566343500515,1.2233533114258273,1.0650244520920125,0.9343882670783482,0.873550798753059,1.0200336432883788,1.0185843987940086
current_best,CAMRI,043,48.40483068116382,11068.583333333334,20.083333333333332,2.0013213561273737,1.875,4.416666666666667,53.466057490230945,8.779903413418255,439.6666666666667,201.33333333333334,46.086070699299434,4.783209514908237,502.1005922317656,45.968585883117434,11011.5,19.0,2.0016694326633475,1.0,5.299999999999993,39.45402863540249,10.405786692301895,460.5,184.91666666666666,40.30826765283559,4.85988531102879,508.88511002863,0.9496693870474704,0.9948427606664508,0.9460580912863071,1.0001739233606377,0.5333333333333333,1.1999999999999982,0.7379266489325743,1.1851823650359086,1.0473843821076572,0.9184602649006621,0.8746301657140044,1.0160301981089415,1.0135122680630753
unetr_style,CAMRI,043,48.40483068116382,11068.583333333334,20.083333333333332,2.0013213561273737,1.875,4.416666666666667,53.466057490230945,8.779903413418255,439.6666666666667,201.33333333333334,46.086070699299434,4.783209514908237,502.1005922317656,45.57494505300553,11056.25,19.25,2.0088467602400293,1.0,5.408333333333331,39.388960734246545,10.459943772101632,466.6666666666667,183.83333333333334,39.563883009557905,4.8736268774618825,511.27022005726,0.9415371237057232,0.9988857351512915,0.9585062240663901,1.0037602177629372,0.5333333333333333,1.2245283018867918,0.7367096543717199,1.191350665215267,1.061410159211524,0.9130794701986755,0.8584781130008405,1.0189030738193328,1.0182625313878575
current_best,CAMRI,078,50.839460215240024,4525.240740740741,20.48148148148148,2.010175897792082,1.7962962962962963,4.675925925925925,53.20735476191875,9.6582960925876,316.6111111111111,150.24074074074073,47.718098747403076,5.821762180501979,370.5634519790961,51.332542360567594,4538.185185185185,20.90740740740741,2.0139985381908407,1.8240740740740742,4.57685185185185,53.53786769747697,9.51887442326845,318.1666666666667,154.05555555555554,47.99061826678343,5.838160622382026,372.67905643626506,1.0096988076435116,1.0028604985206435,1.0207956600361665,1.001901644728184,1.0154639175257734,0.9788118811881187,1.006211790400728,0.9855645687414625,1.0049131426566065,1.0253913472205103,1.0057110305425818,1.0028167488419517,1.0057091557353268
unetr_style,CAMRI,078,50.839460215240024,4525.240740740741,20.48148148148148,2.010175897792082,1.7962962962962963,4.675925925925925,53.20735476191875,9.6582960925876,316.6111111111111,150.24074074074073,47.718098747403076,5.821762180501979,370.5634519790961,52.990856908460536,4555.092592592592,21.14814814814815,2.0165505702499003,1.75,4.6962962962962935,53.587551908581766,9.374105299535225,323.6111111111111,157.35185185185185,48.68743056477101,5.887837730638891,376.5280697156719,1.042317457426025,1.0065967433694953,1.0325497287522605,1.0031712013186609,0.9742268041237113,1.004356435643564,1.0071455750499954,0.9705754731136809,1.0221091419547288,1.0473314433625047,1.0203137141422822,1.0113497508294327,1.0160960766765317
current_best,CAMRI,009,48.04897977981209,10864.0,20.416666666666668,2.0009153085439073,1.75,4.324999999999998,53.29525390070517,7.915408850049379,433.5833333333333,197.33333333333334,45.69927408935727,4.7683340400855965,495.50296115882776,47.87858036652841,10946.916666666666,23.25,2.0079703934407687,1.0,5.145833333333333,40.352733271936394,10.34853090103575,466.9166666666667,195.33333333333334,41.77910872808602,4.884600346692358,509.56903559372887,0.9964536309810417,1.0076322410407461,1.1387755102040815,1.0035259287920564,0.5714285714285714,1.189788053949904,0.7571543489992169,1.3073905716154122,1.0768787238131847,0.9898648648648649,0.9142182137596755,1.0243830037135306,1.0283874679618563
unetr_style,CAMRI,009,48.04897977981209,10864.0,20.416666666666668,2.0009153085439073,1.75,4.324999999999998,53.29525390070517,7.915408850049379,433.5833333333333,197.33333333333334,45.69927408935727,4.7683340400855965,495.50296115882776,48.300236339526315,10895.0,24.166666666666668,2.006452375674991,1.0,5.0,40.51920163803321,10.430605152658034,470.1666666666667,197.5,41.88742414448898,4.925327336953551,513.2071067811866,1.0052291757466156,1.0028534609720177,1.183673469387755,1.0027672671139256,0.5714285714285714,1.1560693641618502,0.7602778610178849,1.3177594929405276,1.0843743993849704,1.0008445945945945,0.9165883918108885,1.0329241398669158,1.0357296464605465
current_best,CAMRI,099,49.77214921779494,12913.75,17.75,2.002147995861764,1.9166666666666667,4.374999999999996,54.17473789441422,8.101005514113174,479.0,225.58333333333334,47.30950929057997,4.833489128280033,547.8047378541245,46.995700877120505,12976.416666666666,23.083333333333332,2.002016944836412,1.0,4.979166666666667,39.897156029992296,9.758671055713329,505.3333333333333,206.25,40.972689336039956,4.897647254094566,556.5517766952967,0.9442168284008564,1.0048527086761527,1.300469483568075,0.9999345447860882,0.5217391304347826,1.1380952380952394,0.736453143672818,1.2046246652606583,1.0549756437021571,0.9142962689323975,0.8660561047966362,1.0132736671401934,1.0159674391927247
