condition,domain,subject,expert_absolute_turning_per_100_steps,expert_area_pixels,expert_axis_run_max,expert_axis_run_mean,expert_axis_run_median,expert_axis_run_p95,expert_axis_runs_ge2_percent,expert_axis_runs_ge4_percent,expert_chain_steps,expert_direction_changes,expert_direction_changes_per_100_steps,expert_normalized_perimeter,expert_perimeter_pixels,prediction_absolute_turning_per_100_steps,prediction_area_pixels,prediction_axis_run_max,prediction_axis_run_mean,prediction_axis_run_median,prediction_axis_run_p95,prediction_axis_runs_ge2_percent,prediction_axis_runs_ge4_percent,prediction_chain_steps,prediction_direction_changes,prediction_direction_changes_per_100_steps,prediction_normalized_perimeter,prediction_perimeter_pixels,prediction_expert_absolute_turning_per_100_steps_ratio,prediction_expert_area_pixels_ratio,prediction_expert_axis_run_max_ratio,prediction_expert_axis_run_mean_ratio,prediction_expert_axis_run_median_ratio,prediction_expert_axis_run_p95_ratio,prediction_expert_axis_runs_ge2_percent_ratio,prediction_expert_axis_runs_ge4_percent_ratio,prediction_expert_chain_steps_ratio,prediction_expert_direction_changes_ratio,prediction_expert_direction_changes_per_100_steps_ratio,prediction_expert_normalized_perimeter_ratio,prediction_expert_perimeter_pixels_ratio
current_best,CAMRI,064,51.376597969626516,4925.452830188679,19.452830188679247,2.013077562876491,1.8679245283018868,4.569811320754717,54.15766471146709,9.872776097989481,333.20754716981133,159.81132075471697,48.007652987501274,5.940907199006702,391.0887656880045,51.681045477147805,4889.301886792453,17.867924528301888,2.014327363677595,1.8679245283018868,4.649056603773583,54.85036535057571,9.662880908526644,343.77358490566036,164.03773584905662,48.16610332556207,6.05887644187386,395.70627365142644,1.0059258012315506,0.9926603817674077,0.918525703200776,1.0006208408578743,1.0,1.0173410404624275,1.0127904451345728,0.9787400030771911,1.031710079275198,1.0264462809917356,1.003300522483406,1.0198571091780195,1.0118068028758096
unetr_style,CAMRI,064,51.376597969626516,4925.452830188679,19.452830188679247,2.013077562876491,1.8679245283018868,4.569811320754717,54.15766471146709,9.872776097989481,333.20754716981133,159.81132075471697,48.007652987501274,5.940907199006702,391.0887656880045,54.471204972572124,4875.679245283019,18.566037735849058,2.0179275871915845,1.8584905660377358,4.7707547169811315,53.43499630224597,10.320093967718055,369.49056603773585,182.52830188679246,49.140466320495456,6.495334962736084,428.87989735231895,1.0602337859111481,0.989894617485606,0.9544131910766246,1.002409258542509,0.9949494949494949,1.0439719240297274,0.9866562117648306,1.0453082157732378,1.108890147225368,1.1421487603305787,1.0235965156073992,1.0933237542949805,1.0966305733631396
current_best,CAMRI,007,49.597661538369266,12146.0,19.333333333333332,2.003316202513545,2.0,4.566666666666663,54.46644071896867,8.020609885148078,460.0833333333333,215.91666666666666,47.12778113684553,4.7980500174060445,527.4196278254944,46.90142071293718,12098.583333333334,23.5,2.0063954293990345,1.0,4.970833333333322,40.56965623320454,9.674738893969323,486.0833333333333,197.33333333333334,40.69382870460293,4.883265602762218,535.38511002863,0.9456377429539446,0.9960961084582031,1.2155172413793105,1.0015370648336124,0.5,1.0885036496350349,0.7448560195539933,1.206234816617154,1.056511501539576,0.913932844461598,0.8634785623884933,1.0177604620725156,1.0151027413143052
unetr_style,CAMRI,007,49.597661538369266,12146.0,19.333333333333332,2.003316202513545,2.0,4.566666666666663,54.46644071896867,8.020609885148078,460.0833333333333,215.91666666666666,47.12778113684553,4.7980500174060445,527.4196278254944,47.968080783616124,12144.583333333334,22.916666666666668,2.0100022891917906,1.0,5.204166666666661,40.74937772025722,10.441761288381791,494.25,206.58333333333334,41.74425673958492,4.959291824184226,544.9773268384465,0.9671440002570992,0.9998833635215983,1.185344827586207,1.0033375094105748,0.5,1.1395985401459852,0.748155693347256,1.301866246819585,1.0742619090744432,0.9567734465457354,0.8857674970602074,1.0336056952706285,1.0332898096442504
current_best,CAMRI,043,48.40483068116382,11068.583333333334,20.083333333333332,2.0013213561273737,1.875,4.416666666666667,53.466057490230945,8.779903413418255,439.6666666666667,201.33333333333334,46.086070699299434,4.783209514908237,502.1005922317656,45.968585883117434,11011.5,19.0,2.0016694326633475,1.0,5.299999999999993,39.45402863540249,10.405786692301895,460.5,184.91666666666666,40.30826765283559,4.85988531102879,508.88511002863,0.9496693870474704,0.9948427606664508,0.9460580912863071,1.0001739233606377,0.5333333333333333,1.1999999999999982,0.7379266489325743,1.1851823650359086,1.0473843821076572,0.9184602649006621,0.8746301657140044,1.0160301981089415,1.0135122680630753
unetr_style,CAMRI,043,48.40483068116382,11068.583333333334,20.083333333333332,2.0013213561273737,1.875,4.416666666666667,53.466057490230945,8.779903413418255,439.6666666666667,201.33333333333334,46.086070699299434,4.783209514908237,502.1005922317656,46.653196394391436,11081.666666666666,20.666666666666668,2.0081276522579814,1.0,5.391666666666666,39.47100036098102,10.723886858220842,473.4166666666667,189.33333333333334,40.124758947177405,4.925593649471279,517.5059223176555,0.9638128207015088,1.0011820241976164,1.029045643153527,1.0034009011645078,0.5333333333333333,1.2207547169811317,0.7382440788381109,1.221412850832916,1.0767626990144048,0.9403973509933775,0.8706482965098465,1.0297674885700199,1.0306817604365202
current_best,CAMRI,078,50.839460215240024,4525.240740740741,20.48148148148148,2.010175897792082,1.7962962962962963,4.675925925925925,53.20735476191875,9.6582960925876,316.6111111111111,150.24074074074073,47.718098747403076,5.821762180501979,370.5634519790961,51.332542360567594,4538.185185185185,20.90740740740741,2.0139985381908407,1.8240740740740742,4.57685185185185,53.53786769747697,9.51887442326845,318.1666666666667,154.05555555555554,47.99061826678343,5.838160622382026,372.67905643626506,1.0096988076435116,1.0028604985206435,1.0207956600361665,1.001901644728184,1.0154639175257734,0.9788118811881187,1.006211790400728,0.9855645687414625,1.0049131426566065,1.0253913472205103,1.0057110305425818,1.0028167488419517,1.0057091557353268
unetr_style,CAMRI,078,50.839460215240024,4525.240740740741,20.48148148148148,2.010175897792082,1.7962962962962963,4.675925925925925,53.20735476191875,9.6582960925876,316.6111111111111,150.24074074074073,47.718098747403076,5.821762180501979,370.5634519790961,53.72351379142548,4546.2962962962965,20.944444444444443,2.0039166565822537,1.7685185185185186,4.689814814814814,52.99737187644897,9.390394111238082,326.0740740740741,158.87037037037038,49.167623541103026,5.935090176003558,379.7202674870875,1.0567286427506348,1.0046529139026776,1.0226039783001808,0.9968862221377228,0.9845360824742269,1.002970297029703,0.9960534988741807,0.9722619829852677,1.0298882844943558,1.057438678663873,1.0303768346130688,1.0194662701752284,1.0247105197749182
current_best,CAMRI,009,48.04897977981209,10864.0,20.416666666666668,2.0009153085439073,1.75,4.324999999999998,53.29525390070517,7.915408850049379,433.5833333333333,197.33333333333334,45.69927408935727,4.7683340400855965,495.50296115882776,47.87858036652841,10946.916666666666,23.25,2.0079703934407687,1.0,5.145833333333333,40.352733271936394,10.34853090103575,466.9166666666667,195.33333333333334,41.77910872808602,4.884600346692358,509.56903559372887,0.9964536309810417,1.0076322410407461,1.1387755102040815,1.0035259287920564,0.5714285714285714,1.189788053949904,0.7571543489992169,1.3073905716154122,1.0768787238131847,0.9898648648648649,0.9142182137596755,1.0243830037135306,1.0283874679618563
unetr_style,CAMRI,009,48.04897977981209,10864.0,20.416666666666668,2.0009153085439073,1.75,4.324999999999998,53.29525390070517,7.915408850049379,433.5833333333333,197.33333333333334,45.69927408935727,4.7683340400855965,495.50296115882776,48.822370501861826,10975.583333333334,21.083333333333332,2.0125867903988515,1.0,5.083333333333333,40.3794331208946,10.552512440885101,482.5,199.5,41.342542241316146,5.003306260474934,523.3076990129521,1.0160958822766655,1.0102709253804616,1.0326530612244897,1.0058330713974284,0.5714285714285714,1.1753371868978808,0.7576553288614754,1.3331607552804137,1.1128195271958485,1.0109797297297296,0.9046651848446813,1.0492776341619556,1.0561141709205888
